date;system_time;cycle_time;data starting; cycle; empty; provided voltage; voltage (mV); current (cA); battery1; battery2; battery3; battery4; battery5; battery6; unknown0; unknown1; capacity (mAh); unknown2
2025-10-25; 02:00:43;0:00:17.059380;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;17;42
2025-10-25; 02:00:43;0:00:17.170664;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;17;42
2025-10-25; 02:00:43;0:00:17.274473;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;18;37
2025-10-25; 02:00:43;0:00:17.379496;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;18;37
2025-10-25; 02:00:43;0:00:17.497239;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;18;37
2025-10-25; 02:00:43;0:00:17.601993;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;18;37
2025-10-25; 02:00:43;0:00:17.706560;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;18;37
2025-10-25; 02:00:43;0:00:17.812859;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;18;37
2025-10-25; 02:00:43;0:00:17.916018;$1;1;;12013;4197;18;0;0;0;0;0;0;347;1;18;36
2025-10-25; 02:00:44;0:00:18.023979;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;18;37
2025-10-25; 02:00:44;0:00:18.132820;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;18;37
2025-10-25; 02:00:44;0:00:18.236513;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;18;37
2025-10-25; 02:00:44;0:00:18.340807;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;19;36
2025-10-25; 02:00:44;0:00:18.446261;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;19;36
2025-10-25; 02:00:44;0:00:18.554400;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;19;36
2025-10-25; 02:00:44;0:00:18.659148;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;19;36
2025-10-25; 02:00:44;0:00:18.763405;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;19;36
2025-10-25; 02:00:44;0:00:18.868998;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;19;36
2025-10-25; 02:00:45;0:00:18.986097;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;19;36
2025-10-25; 02:00:45;0:00:19.089385;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;19;36
2025-10-25; 02:00:45;0:00:19.193511;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;19;36
2025-10-25; 02:00:45;0:00:19.298963;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;20;46
2025-10-25; 02:00:45;0:00:19.411723;$1;1;;12020;4197;18;0;0;0;0;0;0;347;1;20;47
2025-10-25; 02:00:45;0:00:19.518128;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;20;46
2025-10-25; 02:00:45;0:00:19.620914;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;20;46
2025-10-25; 02:00:45;0:00:19.726344;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;20;46
