Cycle ID	Cap_Chg(mAh)	Cap_DChg(mAh)	RCap_Chg(mAh/g)	RCap_DChg(mAh/g)	Efficiency(%)	Engy_Chg(mWh)	Engy_DChg(mWh)	Mid-value Voltage(mV)	CC_Chg_Cap(mAh)	CC_Chg_Rat(%)	Platform_Cap(mAh)	Platform_RCap(mAh/g)	Platform_Efficiency(%)	Platform_Time	Capacitance_Chg(F)	Capacitance_DChg(F)	rd(mO)	REngy_Chg(mWh/g)	REngy_DChg(mWh/g)	Energy Efficiency(%)	
	Step ID	Step Type	Step Time(H:M:S:ms)	Cap(mAh)	CmpCap(mAh/g)	Energy(mWh)	CmpEng(mWh/g)	Capacitance_Chg(F)	Start Vol(mV)	End Vol(mV)	Start Temperature(?)	End Temperature(?)	
		Record ID	Time(H:M:S:ms)	Vol(mV)	Cur(mA)	Temperature(?)	Cap(mAh)	CmpCap(mAh/g)	Energy(mWh)	CmpEng(mWh/g)	Realtime	
		243	0:38:00:000	2621.8	-0.010	0.0	0.007	6.789	0.020	19.8	2021-07-25 03:52:07	
		244	0:38:20:000	2617.8	-0.010	0.0	0.007	6.849	0.020	20.0	2021-07-25 03:52:27	
		245	0:38:40:000	2614.0	-0.011	0.0	0.007	6.909	0.020	20.2	2021-07-25 03:52:47	
		246	0:39:00:000	2610.0	-0.011	0.0	0.007	6.969	0.020	20.3	2021-07-25 03:53:07	
		247	0:39:20:000	2606.3	-0.011	0.0	0.007	7.029	0.020	20.5	2021-07-25 03:53:27	
		248	0:39:40:000	2601.9	-0.011	0.0	0.007	7.091	0.021	20.6	2021-07-25 03:53:47	
		249	0:40:00:000	2597.6	-0.011	0.0	0.007	7.151	0.021	20.8	2021-07-25 03:54:07	
		250	0:40:20:000	2593.6	-0.010	0.0	0.007	7.211	0.021	21.0	2021-07-25 03:54:27	
		251	0:40:40:000	2589.9	-0.011	0.0	0.007	7.271	0.021	21.1	2021-07-25 03:54:47	
		252	0:41:00:000	2585.5	-0.011	0.0	0.007	7.332	0.021	21.3	2021-07-25 03:55:07	
		253	0:41:20:000	2581.8	-0.011	0.0	0.007	7.392	0.021	21.4	2021-07-25 03:55:27	
		254	0:41:40:000	2577.8	-0.011	0.0	0.007	7.452	0.022	21.6	2021-07-25 03:55:47	
		255	0:42:00:000	2573.4	-0.010	0.0	0.008	7.511	0.022	21.7	2021-07-25 03:56:07	
		256	0:42:20:000	2569.4	-0.011	0.0	0.008	7.569	0.022	21.9	2021-07-25 03:56:27	
		257	0:42:40:000	2565.4	-0.011	0.0	0.008	7.627	0.022	22.0	2021-07-25 03:56:47	
		258	0:43:00:000	2561.0	-0.011	0.0	0.008	7.687	0.022	22.2	2021-07-25 03:57:07	
		259	0:43:20:000	2557.3	-0.011	0.0	0.008	7.746	0.022	22.3	2021-07-25 03:57:27	
		260	0:43:40:000	2553.0	-0.011	0.0	0.008	7.806	0.022	22.5	2021-07-25 03:57:47	
		261	0:44:00:000	2548.9	-0.011	0.0	0.008	7.865	0.023	22.6	2021-07-25 03:58:07	
		262	0:44:20:000	2544.6	-0.011	0.0	0.008	7.924	0.023	22.8	2021-07-25 03:58:27	
		263	0:44:40:000	2540.6	-0.010	0.0	0.008	7.982	0.023	22.9	2021-07-25 03:58:47	
		264	0:45:00:000	2536.5	-0.010	0.0	0.008	8.041	0.023	23.1	2021-07-25 03:59:07	
		265	0:45:20:000	2532.2	-0.010	0.0	0.008	8.099	0.023	23.2	2021-07-25 03:59:27	
		266	0:45:40:000	2528.2	-0.011	0.0	0.008	8.157	0.023	23.4	2021-07-25 03:59:47	
		267	0:46:00:000	2523.8	-0.010	0.0	0.008	8.215	0.024	23.5	2021-07-25 04:00:07	
		268	0:46:20:000	2519.8	-0.011	0.0	0.008	8.275	0.024	23.7	2021-07-25 04:00:27	
		269	0:46:40:000	2515.5	-0.011	0.0	0.008	8.334	0.024	23.9	2021-07-25 04:00:47	
		270	0:47:00:000	2511.4	-0.011	0.0	0.008	8.394	0.024	24.0	2021-07-25 04:01:07	
		271	0:47:20:000	2507.1	-0.011	0.0	0.008	8.454	0.024	24.2	2021-07-25 04:01:27	
		272	0:47:40:000	2503.1	-0.011	0.0	0.009	8.513	0.024	24.3	2021-07-25 04:01:47	
		273	0:48:00:000	2498.7	-0.011	0.0	0.009	8.573	0.024	24.5	2021-07-25 04:02:07	
		274	0:48:20:000	2494.4	-0.011	0.0	0.009	8.633	0.025	24.6	2021-07-25 04:02:27	
		275	0:48:40:000	2490.3	-0.011	0.0	0.009	8.693	0.025	24.8	2021-07-25 04:02:47	
		276	0:49:00:000	2486.0	-0.011	0.0	0.009	8.753	0.025	24.9	2021-07-25 04:03:07	
		277	0:49:20:000	2481.7	-0.010	0.0	0.009	8.813	0.025	25.0	2021-07-25 04:03:27	
		278	0:49:40:000	2477.6	-0.011	0.0	0.009	8.873	0.025	25.2	2021-07-25 04:03:47	
		279	0:50:00:000	2473.0	-0.011	0.0	0.009	8.933	0.025	25.3	2021-07-25 04:04:07	
		280	0:50:20:000	2468.6	-0.011	0.0	0.009	8.994	0.025	25.5	2021-07-25 04:04:27	
		281	0:50:40:000	2464.6	-0.011	0.0	0.009	9.055	0.026	25.6	2021-07-25 04:04:47	
		282	0:51:00:000	2460.3	-0.011	0.0	0.009	9.116	0.026	25.8	2021-07-25 04:05:07	
		283	0:51:20:000	2456.2	-0.011	0.0	0.009	9.178	0.026	25.9	2021-07-25 04:05:27	
		284	0:51:40:000	2451.3	-0.011	0.0	0.009	9.239	0.026	26.1	2021-07-25 04:05:47	
		285	0:52:00:000	2446.9	-0.011	0.0	0.009	9.300	0.026	26.2	2021-07-25 04:06:07	
		286	0:52:20:000	2442.6	-0.011	0.0	0.009	9.361	0.026	26.4	2021-07-25 04:06:27	
		287	0:52:40:000	2438.3	-0.011	0.0	0.009	9.422	0.027	26.5	2021-07-25 04:06:47	
		288	0:53:00:000	2433.9	-0.011	0.0	0.009	9.483	0.027	26.7	2021-07-25 04:07:07	
		289	0:53:20:000	2429.9	-0.011	0.0	0.010	9.544	0.027	26.8	2021-07-25 04:07:27	
		290	0:53:40:000	2424.9	-0.011	0.0	0.010	9.605	0.027	27.0	2021-07-25 04:07:47	
		291	0:54:00:000	2420.6	-0.011	0.0	0.010	9.666	0.027	27.1	2021-07-25 04:08:07	
		292	0:54:20:000	2416.6	-0.011	0.0	0.010	9.727	0.027	27.3	2021-07-25 04:08:27	
		293	0:54:40:000	2411.9	-0.011	0.0	0.010	9.789	0.027	27.4	2021-07-25 04:08:47	
		294	0:55:00:000	2407.9	-0.011	0.0	0.010	9.850	0.028	27.6	2021-07-25 04:09:07	
		295	0:55:20:000	2403.2	-0.011	0.0	0.010	9.911	0.028	27.7	2021-07-25 04:09:27	
		296	0:55:40:000	2398.6	-0.011	0.0	0.010	9.972	0.028	27.9	2021-07-25 04:09:47	
		297	0:56:00:000	2394.5	-0.011	0.0	0.010	10.033	0.028	28.0	2021-07-25 04:10:07	
		298	0:56:20:000	2389.9	-0.011	0.0	0.010	10.094	0.028	28.2	2021-07-25 04:10:27	
		299	0:56:40:000	2385.6	-0.011	0.0	0.010	10.155	0.028	28.3	2021-07-25 04:10:47	
		300	0:57:00:000	2381.5	-0.011	0.0	0.010	10.216	0.028	28.5	2021-07-25 04:11:07	
		301	0:57:20:000	2376.6	-0.011	0.0	0.010	10.278	0.029	28.6	2021-07-25 04:11:27	
		302	0:57:40:000	2372.2	-0.011	0.0	0.010	10.339	0.029	28.8	2021-07-25 04:11:47	
		303	0:58:00:000	2367.9	-0.011	0.0	0.010	10.400	0.029	28.9	2021-07-25 04:12:07	
		304	0:58:20:000	2363.5	-0.011	0.0	0.010	10.461	0.029	29.1	2021-07-25 04:12:27	
		305	0:58:40:000	2359.2	-0.011	0.0	0.011	10.522	0.029	29.2	2021-07-25 04:12:47	
		306	0:59:00:000	2354.6	-0.011	0.0	0.011	10.583	0.029	29.4	2021-07-25 04:13:07	
		307	0:59:20:000	2349.9	-0.011	0.0	0.011	10.644	0.030	29.5	2021-07-25 04:13:27	
		308	0:59:40:000	2345.6	-0.011	0.0	0.011	10.705	0.030	29.7	2021-07-25 04:13:47	
		309	1:00:00:000	2341.5	-0.011	0.0	0.011	10.766	0.030	29.8	2021-07-25 04:14:07	
		310	1:00:20:000	2336.9	-0.011	0.0	0.011	10.828	0.030	30.0	2021-07-25 04:14:27	
		311	1:00:40:000	2332.2	-0.011	0.0	0.011	10.889	0.030	30.1	2021-07-25 04:14:47	
		312	1:01:00:000	2327.6	-0.011	0.0	0.011	10.950	0.030	30.3	2021-07-25 04:15:07	
		313	1:01:20:000	2323.2	-0.011	0.0	0.011	11.011	0.030	30.4	2021-07-25 04:15:27	
		314	1:01:40:000	2318.6	-0.011	0.0	0.011	11.072	0.031	30.6	2021-07-25 04:15:47	
		315	1:02:00:000	2314.6	-0.011	0.0	0.011	11.133	0.031	30.7	2021-07-25 04:16:07	
		316	1:02:20:000	2309.9	-0.011	0.0	0.011	11.194	0.031	30.9	2021-07-25 04:16:27	
		317	1:02:40:000	2305.3	-0.011	0.0	0.011	11.255	0.031	31.0	2021-07-25 04:16:47	
		318	1:03:00:000	2300.9	-0.011	0.0	0.011	11.316	0.031	31.2	2021-07-25 04:17:07	
		319	1:03:20:000	2296.3	-0.011	0.0	0.011	11.378	0.031	31.3	2021-07-25 04:17:27	
		320	1:03:40:000	2291.9	-0.011	0.0	0.011	11.439	0.031	31.5	2021-07-25 04:17:47	
		321	1:04:00:000	2287.6	-0.011	0.0	0.011	11.500	0.032	31.6	2021-07-25 04:18:07	
		322	1:04:20:000	2282.9	-0.011	0.0	0.012	11.561	0.032	31.8	2021-07-25 04:18:27	
		323	1:04:40:000	2278.3	-0.011	0.0	0.012	11.622	0.032	31.9	2021-07-25 04:18:47	
		324	1:05:00:000	2273.6	-0.011	0.0	0.012	11.683	0.032	32.0	2021-07-25 04:19:07	
		325	1:05:20:000	2269.0	-0.011	0.0	0.012	11.744	0.032	32.2	2021-07-25 04:19:27	
		326	1:05:40:000	2264.6	-0.011	0.0	0.012	11.805	0.032	32.3	2021-07-25 04:19:47	
		327	1:06:00:000	2260.0	-0.011	0.0	0.012	11.866	0.032	32.5	2021-07-25 04:20:07	
		328	1:06:20:000	2255.3	-0.011	0.0	0.012	11.928	0.033	32.6	2021-07-25 04:20:27	
		329	1:06:40:000	2251.0	-0.011	0.0	0.012	11.989	0.033	32.8	2021-07-25 04:20:47	
		330	1:07:00:000	2246.0	-0.011	0.0	0.012	12.050	0.033	32.9	2021-07-25 04:21:07	
		331	1:07:20:000	2242.0	-0.011	0.0	0.012	12.111	0.033	33.1	2021-07-25 04:21:27	
		332	1:07:40:000	2237.4	-0.011	0.0	0.012	12.172	0.033	33.2	2021-07-25 04:21:47	
		333	1:08:00:000	2232.4	-0.011	0.0	0.012	12.233	0.033	33.3	2021-07-25 04:22:07	
		334	1:08:20:000	2228.4	-0.011	0.0	0.012	12.294	0.033	33.5	2021-07-25 04:22:27	
		335	1:08:40:000	2223.7	-0.011	0.0	0.012	12.355	0.034	33.6	2021-07-25 04:22:47	
		336	1:09:00:000	2219.4	-0.011	0.0	0.012	12.416	0.034	33.8	2021-07-25 04:23:07	
		337	1:09:20:000	2214.7	-0.011	0.0	0.012	12.477	0.034	33.9	2021-07-25 04:23:27	
		338	1:09:40:000	2210.4	-0.011	0.0	0.013	12.539	0.034	34.1	2021-07-25 04:23:47	
		339	1:10:00:000	2205.7	-0.011	0.0	0.013	12.600	0.034	34.2	2021-07-25 04:24:07	
		340	1:10:20:000	2201.1	-0.011	0.0	0.013	12.661	0.034	34.4	2021-07-25 04:24:27	
		341	1:10:40:000	2196.8	-0.011	0.0	0.013	12.722	0.034	34.5	2021-07-25 04:24:47	
		342	1:11:00:000	2192.4	-0.011	0.0	0.013	12.783	0.035	34.6	2021-07-25 04:25:07	
		343	1:11:20:000	2188.1	-0.011	0.0	0.013	12.844	0.035	34.8	2021-07-25 04:25:27	
		344	1:11:40:000	2183.1	-0.011	0.0	0.013	12.905	0.035	34.9	2021-07-25 04:25:47	
		345	1:12:00:000	2179.1	-0.011	0.0	0.013	12.966	0.035	35.0	2021-07-25 04:26:07	
		346	1:12:20:000	2174.4	-0.011	0.0	0.013	13.028	0.035	35.2	2021-07-25 04:26:27	
		347	1:12:40:000	2169.5	-0.011	0.0	0.013	13.089	0.035	35.3	2021-07-25 04:26:47	
		348	1:13:00:000	2165.1	-0.011	0.0	0.013	13.150	0.035	35.4	2021-07-25 04:27:07	
		349	1:13:20:000	2160.5	-0.011	0.0	0.013	13.211	0.036	35.6	2021-07-25 04:27:27	
		350	1:13:40:000	2156.1	-0.011	0.0	0.013	13.272	0.036	35.7	2021-07-25 04:27:47	
		351	1:14:00:000	2151.2	-0.011	0.0	0.013	13.333	0.036	35.8	2021-07-25 04:28:07	
		352	1:14:20:000	2146.8	-0.010	0.0	0.013	13.394	0.036	36.0	2021-07-25 04:28:27	
		353	1:14:40:000	2142.5	-0.011	0.0	0.013	13.455	0.036	36.1	2021-07-25 04:28:47	
		354	1:15:00:000	2138.2	-0.011	0.0	0.014	13.514	0.036	36.2	2021-07-25 04:29:07	
		355	1:15:20:000	2133.5	-0.011	0.0	0.014	13.574	0.036	36.4	2021-07-25 04:29:27	
		356	1:15:40:000	2129.5	-0.011	0.0	0.014	13.635	0.036	36.5	2021-07-25 04:29:47	
		357	1:16:00:000	2125.1	-0.010	0.0	0.014	13.695	0.037	36.6	2021-07-25 04:30:07	
		358	1:16:20:000	2120.8	-0.010	0.0	0.014	13.755	0.037	36.7	2021-07-25 04:30:27	
		359	1:16:40:000	2116.8	-0.011	0.0	0.014	13.815	0.037	36.9	2021-07-25 04:30:47	
		360	1:17:00:000	2112.4	-0.010	0.0	0.014	13.874	0.037	37.0	2021-07-25 04:31:07	
		361	1:17:20:000	2108.1	-0.011	0.0	0.014	13.934	0.037	37.1	2021-07-25 04:31:27	
		362	1:17:40:000	2103.7	-0.011	0.0	0.014	13.994	0.037	37.2	2021-07-25 04:31:47	
		363	1:18:00:000	2099.7	-0.011	0.0	0.014	14.053	0.037	37.4	2021-07-25 04:32:07	
		364	1:18:20:000	2096.0	-0.011	0.0	0.014	14.112	0.037	37.5	2021-07-25 04:32:27	
		365	1:18:40:000	2091.7	-0.011	0.0	0.014	14.170	0.038	37.6	2021-07-25 04:32:47	
		366	1:19:00:000	2087.6	-0.011	0.0	0.014	14.229	0.038	37.7	2021-07-25 04:33:07	
		367	1:19:20:000	2083.6	-0.010	0.0	0.014	14.288	0.038	37.9	2021-07-25 04:33:27	
		368	1:19:40:000	2079.6	-0.010	0.0	0.014	14.346	0.038	38.0	2021-07-25 04:33:47	
		369	1:20:00:000	2075.5	-0.011	0.0	0.014	14.404	0.038	38.1	2021-07-25 04:34:07	
		370	1:20:20:000	2072.1	-0.010	0.0	0.014	14.462	0.038	38.2	2021-07-25 04:34:27	
		371	1:20:40:000	2068.1	-0.010	0.0	0.015	14.520	0.038	38.4	2021-07-25 04:34:47	
		372	1:21:00:000	2064.4	-0.011	0.0	0.015	14.579	0.038	38.5	2021-07-25 04:35:07	
		373	1:21:20:000	2060.3	-0.010	0.0	0.015	14.636	0.039	38.6	2021-07-25 04:35:27	
		374	1:21:40:000	2056.6	-0.011	0.0	0.015	14.695	0.039	38.7	2021-07-25 04:35:47	
		375	1:22:00:000	2053.2	-0.010	0.0	0.015	14.751	0.039	38.8	2021-07-25 04:36:07	
		376	1:22:20:000	2049.5	-0.010	0.0	0.015	14.809	0.039	39.0	2021-07-25 04:36:27	
		377	1:22:40:000	2045.8	-0.010	0.0	0.015	14.866	0.039	39.1	2021-07-25 04:36:47	
		378	1:23:00:000	2042.4	-0.010	0.0	0.015	14.925	0.039	39.2	2021-07-25 04:37:07	
		379	1:23:20:000	2039.0	-0.010	0.0	0.015	14.983	0.039	39.3	2021-07-25 04:37:27	
		380	1:23:40:000	2034.9	-0.010	0.0	0.015	15.041	0.039	39.4	2021-07-25 04:37:47	
		381	1:24:00:000	2031.8	-0.011	0.0	0.015	15.099	0.040	39.6	2021-07-25 04:38:07	
		382	1:24:20:000	2028.4	-0.010	0.0	0.015	15.156	0.040	39.7	2021-07-25 04:38:27	
		383	1:24:40:000	2025.3	-0.010	0.0	0.015	15.214	0.040	39.8	2021-07-25 04:38:47	
		384	1:25:00:000	2021.9	-0.010	0.0	0.015	15.272	0.040	39.9	2021-07-25 04:39:07	
		385	1:25:20:000	2018.8	-0.010	0.0	0.015	15.329	0.040	40.0	2021-07-25 04:39:27	
		386	1:25:40:000	2015.7	-0.010	0.0	0.015	15.386	0.040	40.1	2021-07-25 04:39:47	
		387	1:26:00:000	2012.0	-0.011	0.0	0.015	15.443	0.040	40.3	2021-07-25 04:40:07	
		388	1:26:20:000	2008.9	-0.010	0.0	0.016	15.501	0.040	40.4	2021-07-25 04:40:27	
		389	1:26:40:000	2005.8	-0.011	0.0	0.016	15.558	0.040	40.5	2021-07-25 04:40:47	
		390	1:27:00:000	2002.7	-0.011	0.0	0.016	15.616	0.041	40.6	2021-07-25 04:41:07	
		391	1:27:20:000	1999.3	-0.011	0.0	0.016	15.675	0.041	40.7	2021-07-25 04:41:27	
		392	1:27:40:000	1996.2	-0.011	0.0	0.016	15.734	0.041	40.9	2021-07-25 04:41:47	
		393	1:28:00:000	1993.1	-0.011	0.0	0.016	15.793	0.041	41.0	2021-07-25 04:42:07	
		394	1:28:20:000	1989.7	-0.010	0.0	0.016	15.850	0.041	41.1	2021-07-25 04:42:27	
		395	1:28:40:000	1985.9	-0.011	0.0	0.016	15.909	0.041	41.2	2021-07-25 04:42:47	
		396	1:29:00:000	1982.5	-0.010	0.0	0.016	15.968	0.041	41.3	2021-07-25 04:43:07	
		397	1:29:20:000	1979.1	-0.010	0.0	0.016	16.027	0.041	41.4	2021-07-25 04:43:27	
		398	1:29:40:000	1975.4	-0.010	0.0	0.016	16.086	0.042	41.6	2021-07-25 04:43:47	
		399	1:30:00:000	1971.7	-0.010	0.0	0.016	16.143	0.042	41.7	2021-07-25 04:44:07	
		400	1:30:20:000	1968.6	-0.011	0.0	0.016	16.200	0.042	41.8	2021-07-25 04:44:27	
		401	1:30:40:000	1965.2	-0.011	0.0	0.016	16.257	0.042	41.9	2021-07-25 04:44:47	
		402	1:31:00:000	1961.8	-0.010	0.0	0.016	16.315	0.042	42.0	2021-07-25 04:45:07	
		403	1:31:20:000	1958.7	-0.011	0.0	0.016	16.373	0.042	42.1	2021-07-25 04:45:27	
		404	1:31:40:000	1955.6	-0.011	0.0	0.016	16.431	0.042	42.2	2021-07-25 04:45:47	
		405	1:32:00:000	1952.1	-0.011	0.0	0.016	16.489	0.042	42.4	2021-07-25 04:46:07	
		406	1:32:20:000	1949.7	-0.010	0.0	0.017	16.546	0.042	42.5	2021-07-25 04:46:27	
		407	1:32:40:000	1947.2	-0.010	0.0	0.017	16.602	0.043	42.6	2021-07-25 04:46:47	
		408	1:33:00:000	1943.8	-0.011	0.0	0.017	16.660	0.043	42.7	2021-07-25 04:47:07	
		409	1:33:20:000	1941.3	-0.011	0.0	0.017	16.717	0.043	42.8	2021-07-25 04:47:27	
		410	1:33:40:000	1938.2	-0.011	0.0	0.017	16.775	0.043	42.9	2021-07-25 04:47:47	
		411	1:34:00:000	1935.7	-0.010	0.0	0.017	16.832	0.043	43.0	2021-07-25 04:48:07	
		412	1:34:20:000	1933.2	-0.011	0.0	0.017	16.889	0.043	43.1	2021-07-25 04:48:27	
		413	1:34:40:000	1930.8	-0.010	0.0	0.017	16.944	0.043	43.3	2021-07-25 04:48:47	
		414	1:35:00:000	1928.3	-0.010	0.0	0.017	17.001	0.043	43.4	2021-07-25 04:49:07	
		415	1:35:20:000	1925.5	-0.011	0.0	0.017	17.059	0.043	43.5	2021-07-25 04:49:27	
		416	1:35:40:000	1922.4	-0.010	0.0	0.017	17.116	0.044	43.6	2021-07-25 04:49:47	
		417	1:36:00:000	1919.9	-0.011	0.0	0.017	17.173	0.044	43.7	2021-07-25 04:50:07	
		418	1:36:20:000	1917.4	-0.011	0.0	0.017	17.230	0.044	43.8	2021-07-25 04:50:27	
		419	1:36:40:000	1914.3	-0.011	0.0	0.017	17.289	0.044	43.9	2021-07-25 04:50:47	
		420	1:37:00:000	1911.8	-0.010	0.0	0.017	17.346	0.044	44.0	2021-07-25 04:51:07	
		421	1:37:20:000	1909.1	-0.010	0.0	0.017	17.403	0.044	44.2	2021-07-25 04:51:27	
		422	1:37:40:000	1906.6	-0.010	0.0	0.017	17.459	0.044	44.3	2021-07-25 04:51:47	
		423	1:38:00:000	1903.5	-0.011	0.0	0.018	17.516	0.044	44.4	2021-07-25 04:52:07	
		424	1:38:20:000	1901.0	-0.010	0.0	0.018	17.574	0.044	44.5	2021-07-25 04:52:27	
		425	1:38:40:000	1898.5	-0.010	0.0	0.018	17.633	0.045	44.6	2021-07-25 04:52:47	
		426	1:39:00:000	1895.1	-0.010	0.0	0.018	17.690	0.045	44.7	2021-07-25 04:53:07	
		427	1:39:20:000	1892.3	-0.011	0.0	0.018	17.748	0.045	44.8	2021-07-25 04:53:27	
		428	1:39:40:000	1888.9	-0.011	0.0	0.018	17.807	0.045	44.9	2021-07-25 04:53:47	
		429	1:40:00:000	1885.5	-0.011	0.0	0.018	17.866	0.045	45.1	2021-07-25 04:54:07	
		430	1:40:20:000	1882.1	-0.010	0.0	0.018	17.923	0.045	45.2	2021-07-25 04:54:27	
		431	1:40:40:000	1879.3	-0.011	0.0	0.018	17.982	0.045	45.3	2021-07-25 04:54:47	
		432	1:41:00:000	1876.2	-0.010	0.0	0.018	18.040	0.045	45.4	2021-07-25 04:55:07	
		433	1:41:20:000	1873.4	-0.010	0.0	0.018	18.097	0.045	45.5	2021-07-25 04:55:27	
		434	1:41:40:000	1870.6	-0.010	0.0	0.018	18.155	0.046	45.6	2021-07-25 04:55:47	
		435	1:42:00:000	1865.6	-0.011	0.0	0.018	18.213	0.046	45.7	2021-07-25 04:56:07	
		436	1:42:20:000	1863.8	-0.010	0.0	0.018	18.269	0.046	45.8	2021-07-25 04:56:27	
		437	1:42:40:000	1860.4	-0.010	0.0	0.018	18.325	0.046	45.9	2021-07-25 04:56:47	
		438	1:43:00:000	1855.4	-0.011	0.0	0.018	18.382	0.046	46.0	2021-07-25 04:57:07	
		439	1:43:20:000	1851.7	-0.011	0.0	0.018	18.440	0.046	46.1	2021-07-25 04:57:27	
		440	1:43:40:000	1849.2	-0.010	0.0	0.018	18.498	0.046	46.2	2021-07-25 04:57:47	
		441	1:44:00:000	1845.2	-0.010	0.0	0.019	18.555	0.046	46.4	2021-07-25 04:58:07	
		442	1:44:20:000	1841.8	-0.010	0.0	0.019	18.613	0.046	46.5	2021-07-25 04:58:27	
		443	1:44:40:000	1837.1	-0.010	0.0	0.019	18.671	0.047	46.6	2021-07-25 04:58:47	
		444	1:45:00:000	1832.8	-0.011	0.0	0.019	18.731	0.047	46.7	2021-07-25 04:59:07	
		445	1:45:20:000	1827.5	-0.011	0.0	0.019	18.790	0.047	46.8	2021-07-25 04:59:27	
		446	1:45:40:000	1817.3	-0.011	0.0	0.019	18.848	0.047	46.9	2021-07-25 04:59:47	
		447	1:46:00:000	1811.1	-0.010	0.0	0.019	18.906	0.047	47.0	2021-07-25 05:00:07	
		448	1:46:20:000	1802.7	-0.010	0.0	0.019	18.964	0.047	47.1	2021-07-25 05:00:27	
		449	1:46:40:000	1791.2	-0.010	0.0	0.019	19.022	0.047	47.2	2021-07-25 05:00:47	
		450	1:47:00:000	1783.2	-0.011	0.0	0.019	19.081	0.047	47.3	2021-07-25 05:01:07	
		451	1:47:20:000	1779.8	-0.011	0.0	0.019	19.141	0.047	47.4	2021-07-25 05:01:27	
		452	1:47:40:000	1743.5	-0.011	0.0	0.019	19.200	0.048	47.5	2021-07-25 05:01:47	
		453	1:48:00:000	1733.9	-0.010	0.0	0.019	19.259	0.048	47.6	2021-07-25 05:02:07	
		454	1:48:20:000	1732.7	-0.010	0.0	0.019	19.317	0.048	47.7	2021-07-25 05:02:27	
		455	1:48:40:000	1720.3	-0.011	0.0	0.019	19.376	0.048	47.8	2021-07-25 05:02:47	
		456	1:49:00:000	1717.1	-0.011	0.0	0.019	19.434	0.048	47.9	2021-07-25 05:03:07	
		457	1:49:20:000	1685.2	-0.011	0.0	0.019	19.494	0.048	48.0	2021-07-25 05:03:27	
		458	1:49:40:000	1519.0	-0.010	0.0	0.020	19.554	0.048	48.1	2021-07-25 05:03:47	
		459	1:50:00:000	1498.3	-0.011	0.0	0.020	19.613	0.048	48.2	2021-07-25 05:04:07	
		460	1:50:20:000	1503.2	-0.010	0.0	0.020	19.672	0.048	48.3	2021-07-25 05:04:27	
		461	1:50:40:000	1512.5	-0.011	0.0	0.020	19.731	0.048	48.4	2021-07-25 05:04:47	
		462	1:51:00:000	1511.3	-0.011	0.0	0.020	19.789	0.048	48.5	2021-07-25 05:05:07	
		463	1:51:20:000	1504.8	-0.010	0.0	0.020	19.848	0.049	48.6	2021-07-25 05:05:27	
		464	1:51:40:000	1494.2	-0.010	0.0	0.020	19.906	0.049	48.7	2021-07-25 05:05:47	
		465	1:52:00:000	1491.1	-0.011	0.0	0.020	19.965	0.049	48.7	2021-07-25 05:06:07	
		466	1:52:20:000	1497.7	-0.011	0.0	0.020	20.023	0.049	48.8	2021-07-25 05:06:27	
		467	1:52:40:000	1515.6	-0.010	0.0	0.020	20.080	0.049	48.9	2021-07-25 05:06:47	
		468	1:53:00:000	1505.7	-0.011	0.0	0.020	20.139	0.049	49.0	2021-07-25 05:07:07	
		469	1:53:20:000	1511.3	-0.010	0.0	0.020	20.198	0.049	49.1	2021-07-25 05:07:27	
		470	1:53:40:000	1511.0	-0.010	0.0	0.020	20.254	0.049	49.2	2021-07-25 05:07:47	
		471	1:54:00:000	1513.8	-0.011	0.0	0.020	20.311	0.049	49.3	2021-07-25 05:08:07	
		472	1:54:20:000	1512.8	-0.010	0.0	0.020	20.370	0.049	49.3	2021-07-25 05:08:27	
		473	1:54:40:000	1520.6	-0.011	0.0	0.020	20.429	0.049	49.4	2021-07-25 05:08:47	
		474	1:55:00:000	1512.5	-0.011	0.0	0.020	20.487	0.050	49.5	2021-07-25 05:09:07	
		475	1:55:20:000	1514.7	-0.010	0.0	0.021	20.545	0.050	49.6	2021-07-25 05:09:27	
		476	1:55:40:000	1520.6	-0.011	0.0	0.021	20.604	0.050	49.7	2021-07-25 05:09:47	
		477	1:56:00:000	1516.9	-0.011	0.0	0.021	20.664	0.050	49.8	2021-07-25 05:10:07	
		478	1:56:20:000	1515.9	-0.011	0.0	0.021	20.723	0.050	49.9	2021-07-25 05:10:27	
		479	1:56:40:000	1511.3	-0.010	0.0	0.021	20.781	0.050	50.0	2021-07-25 05:10:47	
		480	1:57:00:000	1505.4	-0.011	0.0	0.021	20.841	0.050	50.0	2021-07-25 05:11:07	
		481	1:57:20:000	1505.4	-0.010	0.0	0.021	20.900	0.050	50.1	2021-07-25 05:11:27	
		482	1:57:40:000	1500.8	-0.011	0.0	0.021	20.958	0.050	50.2	2021-07-25 05:11:47	
		483	1:58:00:000	1498.3	-0.010	0.0	0.021	21.017	0.050	50.3	2021-07-25 05:12:07	
		484	1:58:20:000	1498.9	-0.010	0.0	0.021	21.077	0.050	50.4	2021-07-25 05:12:27	
		485	1:58:40:000	1496.4	-0.010	0.0	0.021	21.137	0.050	50.5	2021-07-25 05:12:47	
		486	1:59:00:000	1489.6	-0.011	0.0	0.021	21.194	0.051	50.6	2021-07-25 05:13:07	
		487	1:59:20:000	1489.9	-0.011	0.0	0.021	21.252	0.051	50.6	2021-07-25 05:13:27	
